holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume
None,294.65,0,0,75,2612
None,293.92,0,0,1,1932
None,292.8,0,0,90,1233
None,292.29,0,0,90,695
None,291.62,0,0,1,382
None,291.62,0,0,1,382
None,291.62,0,0,1,382
None,291.16,0,0,1,307
None,291.16,0,0,1,307
None,291.16,0,0,1,307
None,291.44,0,0,1,343
None,291.44,0,0,1,343
None,291.44,0,0,1,343
None,290.82,0,0,90,922
None,290.82,0,0,90,922
None,290.82,0,0,90,922
None,290.87,0,0,20,3013
None,290.87,0,0,20,3013
None,290.87,0,0,20,3013
None,290.68,0,0,20,6007
None,290.68,0,0,20,6007
None,290.68,0,0,20,6007
None,291.02,0,0,90,6420
None,291.02,0,0,90,6420
None,291.02,0,0,90,6420
None,291.75,0,0,90,5912
None,291.75,0,0,90,5912
None,291.75,0,0,90,5912
None,292.43,0,0,40,5313
None,292.43,0,0,40,5313
None,294.86,0,0,40,4734
None,296.79,0,0,40,5008
None,298.68,0,0,40,5031
None,299.43,0,0,40,5199
None,300.36,0,0,75,5407
None,300.72,0,0,75,5950
None,301.35,0,0,75,6860
None,301.72,0,0,75,6358
None,301.65,0,0,40,5042
None,301.28,0,0,40,3671
None,300.22,0,0,40,3037
None,298.75,0,0,20,3102
None,296.82,0,0,5,2222
None,295.28,0,0,1,1446
None,294.28,0,0,1,786
None,293.22,0,0,1,497
None,292.22,0,0,1,346
None,291.43,0,0,1,395
None,291.15,0,0,1,872
None,290.82,0,0,1,2965
None,290.94,0,0,75,5345
None,291.07,0,0,90,6658
None,291.15,0,0,90,5639
None,290.75,0,0,90,5132
None,291.88,0,0,40,4739
None,292.94,0,0,40,5043
None,294.86,0,0,40,5387
None,296.01,0,0,75,5381
None,297.29,0,0,75,5742
None,298.29,0,0,75,6352
None,298.95,0,0,40,6860
None,298.82,0,0,75,5983
None,298.86,0,0,75,4926
None,298.07,0,0,40,3804
None,297.23,0,0,40,3446
None,295.58,0,0,20,3519
None,293.87,0,0,5,2865
None,292.58,0,0,1,2218
None,291.37,0,0,1,1601
None,290.3,0,0,1,830
None,289.01,0,0,1,446
None,289.08,0,0,1,424
None,289.13,0,0,90,746
None,288.54,0,0,90,1385
None,288.28,0,0,90,1928
None,287.94,0,0,90,2730
None,288.14,0,0,90,3707
None,288.14,0,0,90,3707
None,288.74,0,0,90,3864
None,289,0,0,90,4260
None,289,0,0,90,4260
None,288.82,0,0,90,4671
None,288.82,0,0,90,4671
None,288.82,0,0,90,4671
None,288.85,0,0,90,4741
None,288.85,0,0,90,4741
None,288.85,0,0,90,4741
None,289,0,0,90,4896
None,289,0,0,90,4896
None,289,0,0,90,4896
None,289.43,0,0,90,4509
None,289.43,0,0,90,4509
None,290.58,0,0,90,4560
None,290.58,0,0,90,4560
None,291.88,0,0,90,4221
None,291.88,0,0,90,4221
None,291.88,0,0,90,4221
None,292.81,0,0,40,4013
None,293.22,0,0,75,3480
None,292.28,0,0,90,3074
None,291.35,0,0,90,2905
None,290.55,0,0,5,2808
None,290.55,0,0,5,2808
None,289.88,0,0,1,2103
None,288.75,0,0,40,1516
None,287.44,0,0,1,905
None,287.01,0,0,75,647
None,286.99,0,0,90,477
None,287.28,0,0,40,419
None,287.36,0,0,40,643
None,287.36,0,0,90,1103
None,287.43,0,0,90,1519
None,287.22,0,0,90,2380
None,287.65,0,0,90,3350
None,288.01,0,0,90,3820
None,288.35,0,0,90,4453
None,288.58,0,0,90,4858
None,289.08,0,0,90,4563
None,289.65,0,0,75,4458
None,291.01,0,0,75,4554
None,292.43,0,0,40,4547
None,293.14,0,0,1,4262
None,294,0,0,20,3972
None,294.15,0,0,20,3527
None,293.55,0,0,20,3043
None,292.29,0,0,5,2490
None,290.29,0,0,5,2051
None,288.48,0,0,1,1166
None,286.69,0,0,1,667
None,285.72,0,0,1,377
None,285.77,0,0,1,285
None,285.65,0,0,40,375
None,284.69,0,0,1,928
None,284.22,0,0,1,3021
None,283.09,0,0,1,5765
None,285.36,0,0,5,6081
None,288.34,0,0,5,5546
None,290.94,0,0,5,5108
None,293.49,0,0,5,4334
None,295.65,0,0,5,4489
None,297.14,0,0,20,4741
None,298.43,0,0,40,4873
None,299.29,0,0,40,5170
None,300.36,0,0,1,5797
None,301.57,0,0,5,7024
None,302.76,0,0,40,6234
None,302.53,0,0,40,4374
None,302.36,0,0,40,3279
None,301.51,0,0,40,2941
None,299.85,0,0,40,2776
None,296.44,0,0,40,1871
None,295.3,0,0,1,1115
None,295.69,0,0,1,635
None,294.29,0,0,1,399
None,292.9,0,0,1,297
None,291.89,0,0,1,355
None,290.58,0,0,1,952
None,289.44,0,0,1,3078
None,288.73,0,0,1,5970
None,288.37,0,0,5,5972
None,288.9,0,0,40,5645
None,290.14,0,0,40,5046
None,291.51,0,0,20,4592
None,293.21,0,0,20,4778
None,294.69,0,0,20,5256
None,295.88,0,0,5,5285
None,296.72,0,0,5,5340
None,297.88,0,0,5,6102
None,298.72,0,0,1,7037
None,298.93,0,0,1,6431
None,299.07,0,0,1,4582
None,298.92,0,0,40,3510
None,298.22,0,0,1,3012
None,296.58,0,0,1,2754
None,294.65,0,0,5,2212
None,293.44,0,0,1,1227
None,292.66,0,0,1,663
None,292.08,0,0,1,415
None,292.09,0,0,1,318
None,291.73,0,0,1,362
None,292.37,0,0,1,934
None,292.23,0,0,1,2980
None,290.88,0,0,90,5195
None,290.88,0,0,90,5195
None,289.35,0,0,90,6083
None,289.35,0,0,90,6083
None,289.35,0,0,90,6083
None,289.48,0,0,40,5301
None,289.48,0,0,40,5301
None,290.15,0,0,75,5324
None,290.83,0,0,90,4621
None,291.84,0,0,90,4915
None,293.51,0,0,90,5098
None,294.53,0,0,75,4799
None,296.21,0,0,75,5226
None,296.53,0,0,75,6264
None,297.44,0,0,1,6925
None,298.08,0,0,75,6637
None,298.28,0,0,1,5055
None,298.84,0,0,40,3648
None,298.08,0,0,40,3157
None,296.42,0,0,40,2723
None,294.56,0,0,1,2224
None,293.08,0,0,1,1303
None,291.94,0,0,1,685
None,290.5,0,0,1,439
None,289.86,0,0,1,328
None,289.36,0,0,1,380
None,288.68,0,0,1,977
None,288.44,0,0,1,3018
None,287.22,0,0,1,5885
None,287.58,0,0,75,6097
None,288.34,0,0,75,5871
None,289.65,0,0,75,5136
None,291.22,0,0,75,4691
None,293.21,0,0,75,5168
None,294.65,0,0,75,5220
None,295.86,0,0,75,5094
None,296.61,0,0,75,5399
None,297.65,0,0,1,6202
None,298.21,0,0,1,6858
None,297.95,0,0,90,6286
None,297.15,0,0,1,4858
None,297.15,0,0,1,4858
None,296.75,0,0,1,3715
None,296.15,0,0,90,3222
None,295.42,0,0,90,2912
None,295.08,0,0,40,2215
None,294.15,0,0,40,1398
None,293.88,0,0,1,800
None,293.35,0,0,40,480
None,293.35,0,0,40,480
None,292.69,0,0,1,354
None,291.72,0,0,1,364
None,291.22,0,0,40,884
None,291.22,0,0,40,884
None,291.22,0,0,40,884
None,291.15,0,0,1,2793
None,291.15,0,0,75,5554
None,291.15,0,0,75,5554
None,291.22,0,0,75,6584
None,291.22,0,0,75,6584
None,291.22,0,0,75,6584
None,291.65,0,0,90,5442
None,292.43,0,0,90,5011
None,292.43,0,0,90,5011
None,293.07,0,0,90,4681
None,293.22,0,0,90,4996
None,293.73,0,0,90,5415
None,294.6,0,0,75,5563
None,295.07,0,0,90,5936
None,295.07,0,0,90,6290
None,294.79,0,0,90,6727
None,295.29,0,0,90,5865
None,295.58,0,0,75,4959
None,295.76,0,0,75,3792
None,295.35,0,0,75,3251
None,294.37,0,0,75,3050
None,293.84,0,0,40,3360
None,292.92,0,0,75,2903
None,292.01,0,0,1,1511
None,291.51,0,0,1,1110
None,291.08,0,0,1,866
None,290.82,0,0,75,614
None,290.84,0,0,1,517
None,290.37,0,0,1,795
None,290.65,0,0,90,1398
None,290.93,0,0,40,2172
None,291.44,0,0,90,2686
None,292.79,0,0,90,3367
None,293.36,0,0,90,3684
None,293.36,0,0,90,3684
None,293.36,0,0,90,3684
None,293.72,0,0,90,4085
None,293.72,0,0,90,4085
None,293.72,0,0,90,4085
None,293.72,0,0,90,4085
None,293.66,0,0,75,4257
None,293.66,0,0,75,4257
None,293.66,0,0,75,4257
None,293.66,0,0,75,4257
None,293.44,0,0,90,4186
None,293.44,0,0,90,4186
None,293.44,0,0,90,4186
None,293.36,0,0,90,4196
None,293.36,0,0,90,4196
None,293.36,0,0,90,4196
None,293.55,0,0,90,3957
None,293.55,0,0,90,3957
None,293.55,0,0,90,3957
None,293.79,0,0,90,3940
None,293.79,0,0,90,3940
None,293.79,0,0,90,3940
None,294.54,0,0,40,3589
None,294.54,0,0,40,3589
None,294.58,0,0,90,3571
None,294.58,0,0,90,3571
None,294.58,0,0,90,3571
None,295.09,0,0,75,3128
None,295.15,0,0,75,2782
None,294.8,0,0,75,2835
None,294.28,0,0,75,2863
None,293.75,0,0,1,1928
None,293.95,0,0,1,1226
None,293.55,0,0,1,777
None,292.82,0,0,1,570
None,292,0,0,90,350
None,291.62,0,0,40,293
None,291.28,0,0,1,427
None,290.61,0,0,1,808
None,290.61,0,0,40,1012
None,291.51,0,0,40,1617
None,292.08,0,0,75,2417
None,293.01,0,0,90,3075
None,293.68,0,0,75,3656
None,294.01,0,0,90,3993
None,294.22,0,0,90,3888
None,294.54,0,0,90,4125
None,294.95,0,0,75,4062
None,296.08,0,0,75,3901
None,296.61,0,0,75,3584
None,297.01,0,0,75,3477
None,296.79,0,0,75,3010
None,296.42,0,0,75,2979
None,295.82,0,0,75,2353
None,295.43,0,0,75,1834
None,295.21,0,0,90,1101
None,294.41,0,0,90,642
None,293.48,0,0,90,396
None,292.35,0,0,1,291
None,291.72,0,0,1,310
None,290.79,0,0,1,873
None,290.51,0,0,40,2947
None,290.42,0,0,75,5476
None,290.82,0,0,90,6336
None,291.15,0,0,90,5676
None,291.81,0,0,90,4588
None,292.48,0,0,90,4270
None,292.61,0,0,90,4435
None,292.67,0,0,75,4763
None,292.67,0,0,75,4763
None,293.75,0,0,90,4658
None,295,0,0,90,4923
None,294.8,0,0,90,5691
None,294.68,0,0,90,6556
None,294.55,0,0,90,5922
None,293.57,0,0,90,4512
None,293.57,0,0,90,4512
None,293.57,0,0,90,4512
None,293.42,0,0,90,3078
None,293.42,0,0,90,3078
None,293.48,0,0,75,2611
None,294.15,0,0,90,2240
None,294.15,0,0,40,1861
None,293.22,0,0,75,1109
None,293.02,0,0,40,621
None,292.55,0,0,90,396
None,292.22,0,0,40,314
None,292.34,0,0,40,362
None,292.34,0,0,40,362
None,291.75,0,0,40,912
None,292.08,0,0,90,3013
None,292.08,0,0,90,5905
None,292.08,0,0,5,6283
None,293.07,0,0,40,5656
None,294,0,0,90,4948
None,294.79,0,0,90,4574
None,295.65,0,0,90,4531
None,296.08,0,0,90,4911
None,296.22,0,0,90,4777
None,297.15,0,0,90,5185
None,297.65,0,0,40,6092
None,298.15,0,0,40,6777
None,298.35,0,0,75,6366
None,298.55,0,0,75,4701
None,297.69,0,0,75,3235
None,297.07,0,0,75,2975
None,296.08,0,0,75,2990
None,295.3,0,0,75,2332
None,294.15,0,0,75,1250
None,292.72,0,0,1,684
None,290.95,0,0,1,439
None,289.65,0,0,1,328
None,288.65,0,0,1,387
None,287.44,0,0,1,922
None,287.16,0,0,1,3022
None,286.51,0,0,1,5767
None,287.61,0,0,5,6127
None,289.81,0,0,5,5664
None,292.29,0,0,5,5157
None,294.15,0,0,1,4579
None,296.08,0,0,5,4687
None,297.01,0,0,5,5110
None,297.86,0,0,1,4998
None,298.08,0,0,1,5227
None,298.75,0,0,1,6188
None,298.88,0,0,1,6781
None,299.01,0,0,40,5644
None,299,0,0,40,4617
None,298.29,0,0,40,3560
None,297.29,0,0,1,3277
None,295.3,0,0,75,2777
None,293.23,0,0,1,2123
None,292.22,0,0,1,1283
None,291.42,0,0,1,724
None,291.28,0,0,40,424
None,291.36,0,0,75,308
None,291.85,0,0,40,368
None,291.51,0,0,40,928
None,290.62,0,0,1,3013
None,289.72,0,0,1,5824
None,290.55,0,0,40,6438
None,292.86,0,0,75,5778
None,294.08,0,0,75,4983
None,295.15,0,0,75,4510
None,296.21,0,0,75,4810
None,297.28,0,0,75,5062
None,298.35,0,0,1,5018
None,299.01,0,0,1,5434
None,299.75,0,0,1,6192
None,300.01,0,0,75,6890
None,300.08,0,0,75,6049
None,299.75,0,0,1,4819
None,298.89,0,0,1,3709
None,297.89,0,0,75,3274
None,297.29,0,0,1,2922
None,296.69,0,0,75,2284
None,295.59,0,0,40,1388
None,294.99,0,0,1,830
None,294.22,0,0,1,500
None,293.72,0,0,1,358
None,293.44,0,0,1,384
None,293.21,0,0,1,866
None,293.58,0,0,1,2843
None,293.28,0,0,1,5432
None,294.15,0,0,1,6361
None,295.35,0,0,75,5671
None,297.02,0,0,1,4977
None,298.88,0,0,75,4801
None,300.57,0,0,75,5025
None,301.75,0,0,1,5396
None,304.01,0,0,75,5168
None,305.15,0,0,1,5614
None,304.89,0,0,1,5993
None,303.94,0,0,90,6333
None,303.94,0,0,90,6333
None,303.86,0,0,75,5165
None,303.89,0,0,75,4369
None,303.59,0,0,75,3688
None,303.59,0,0,75,3688
None,302.23,0,0,75,3123
None,300.3,0,0,40,3118
None,299.88,0,0,75,2778
None,299.16,0,0,1,2666
None,298.82,0,0,1,1386
None,298.76,0,0,1,825
None,298.62,0,0,1,587
None,298.49,0,0,1,391
None,298.49,0,0,1,402
None,297.76,0,0,1,772
None,297.69,0,0,1,1196
None,297.8,0,0,90,1651
None,297.8,0,0,90,1651
None,296.95,0,0,90,2329
None,296.95,0,0,90,2329
None,296.95,0,0,90,2329
None,295.08,0,0,90,3017
None,295.08,0,0,90,3017
None,295.08,0,0,90,3017
None,294.36,0,0,20,3514
None,294.36,0,0,20,3514
None,294.36,0,0,20,3514
None,294.46,0,0,90,3907
None,294.46,0,0,90,3907
None,294.46,0,0,90,3907
None,294.87,0,0,90,4494
None,294.87,0,0,90,4494
None,295.46,0,0,90,4834
None,295.46,0,0,90,4834
None,296.08,0,0,90,4900
None,296.08,0,0,90,4900
None,298.28,0,0,1,4363
None,300.22,0,0,75,4495
None,301.95,0,0,1,4053
None,302.75,0,0,1,3987
None,302.89,0,0,1,3223
None,302.76,0,0,75,2928
None,301.62,0,0,1,2887
None,300.94,0,0,75,2606
None,301.49,0,0,1,2047
None,301.68,0,0,1,1332
None,301.69,0,0,1,866
None,301.37,0,0,1,659
None,300.72,0,0,40,413
None,299.49,0,0,40,393
None,299.49,0,0,40,393
None,299.49,0,0,40,393
None,298.22,0,0,40,552
None,297.36,0,0,1,885
None,297.36,0,0,1,885
None,296.82,0,0,90,1185
None,297.35,0,0,1,1724
None,297.35,0,0,1,1724
None,298.48,0,0,40,2723
None,300.29,0,0,1,3488
None,301.51,0,0,40,3790
None,302.75,0,0,75,4260
None,303.35,0,0,90,4365
None,303.68,0,0,75,4192
None,303.94,0,0,75,4234
None,304.72,0,0,75,4404
None,304.72,0,0,75,4404
None,304.36,0,0,40,4175
None,304.36,0,0,40,4175
None,301.96,0,0,75,3843
None,301.96,0,0,75,3843
None,299.93,0,0,75,3613
None,298.82,0,0,75,3185
None,298.82,0,0,75,3185
None,298.01,0,0,75,2568
None,298.01,0,0,75,2568
None,297.16,0,0,90,2045
None,296.44,0,0,1,1218
None,296.44,0,0,1,1218
None,295.58,0,0,90,627
None,295.58,0,0,90,627
None,295.65,0,0,40,367
None,295.65,0,0,40,367
None,295.65,0,0,40,367
None,295.65,0,0,40,367
None,294.92,0,0,90,272
None,294.92,0,0,90,272
None,294.92,0,0,90,272
None,294.84,0,0,90,365
None,294.84,0,0,90,365
None,294.84,0,0,90,365
None,294.69,0,0,90,802
None,294.15,0,0,75,2891
None,294.15,0,0,75,2891
None,293.82,0,0,90,5541
None,293.82,0,0,90,5541
None,293.08,0,0,90,6386
None,293.08,0,0,90,6386
None,292.65,0,0,90,5765
None,292.88,0,0,90,4767
None,292.88,0,0,90,4767
None,292.88,0,0,90,4161
None,292.88,0,0,90,4161
None,292.88,0,0,90,4161
None,293.75,0,0,90,4435
None,293.75,0,0,90,4435
None,294.36,0,0,90,4829
None,294.36,0,0,90,4829
None,294.58,0,0,75,4743
None,294.58,0,0,75,4743
None,294.58,0,0,75,4743
None,295.57,0,0,90,4935
None,295.57,0,0,90,4935
None,296.29,0,0,90,5558
None,296.58,0,0,75,6757
None,297.41,0,0,75,6306
None,297.49,0,0,40,4352
None,297.44,0,0,75,3248
None,297.01,0,0,90,2762
None,296.42,0,0,90,2460
None,296.09,0,0,75,1710
None,295.42,0,0,90,1012
None,295.02,0,0,90,592
None,293.89,0,0,90,373
None,293.35,0,0,40,269
None,292.82,0,0,40,369
None,292.92,0,0,90,893
None,292.92,0,0,90,893
None,292.08,0,0,90,3038
None,292.08,0,0,90,3038
None,292.08,0,0,90,3038
None,291.42,0,0,90,5483
None,291.42,0,0,90,5483
None,291.42,0,0,90,5483
None,290.95,0,0,90,5506
None,290.95,0,0,90,5506
None,290.68,0,0,90,4851
None,290.68,0,0,90,4851
None,290.75,0,0,90,4792
None,290.75,0,0,90,4792
None,290.75,0,0,90,4792
None,290.87,0,0,90,4244
None,290.87,0,0,90,4244
None,290.87,0,0,90,4244
None,290.75,0,0,90,4346
None,290.75,0,0,90,4346
None,290.75,0,0,90,4346
None,290.75,0,0,90,4346
None,290.46,0,0,90,4585
None,290.46,0,0,90,4585
None,290.46,0,0,90,4585
None,290.54,0,0,90,4728
None,290.54,0,0,90,4728
None,291,0,0,90,5109
None,291,0,0,90,5109
None,291,0,0,90,5109
None,291.44,0,0,90,5852
None,291.44,0,0,90,5852
None,291.44,0,0,90,5852
None,291.44,0,0,90,5852
None,292.22,0,0,90,6821
None,292.22,0,0,90,6821
None,293.08,0,0,90,6085
None,292.86,0,0,90,4546
None,292.86,0,0,90,4546
None,292.86,0,0,90,4546
None,292.79,0,0,75,3263
None,292.79,0,0,75,3263
None,292.79,0,0,75,3263
None,292.58,0,0,90,2804
None,292.58,0,0,90,2804
None,292.22,0,0,90,2454
None,292.22,0,0,90,2454
None,291.86,0,0,90,1796
None,291.86,0,0,90,1796
None,291.65,0,0,90,1190
None,291.65,0,0,90,1190
None,291.48,0,0,90,663
None,291.48,0,0,90,406
None,291.48,0,0,90,406
None,291.44,0,0,90,301
None,291.36,0,0,75,385
None,291.15,0,0,90,935
None,291.15,0,0,40,3134
None,291.08,0,0,90,5769
None,291.08,0,0,75,6295
None,291.08,0,0,75,6295
None,291.82,0,0,75,5540
None,292.58,0,0,90,4890
None,294.15,0,0,90,4544
None,295.44,0,0,75,4675
None,296.58,0,0,75,4824
None,297,0,0,40,4941
None,297.79,0,0,75,5161
None,298.58,0,0,75,5864
None,298.65,0,0,90,6811
None,298.89,0,0,90,6439
None,298.69,0,0,90,4622
None,298.15,0,0,90,3418
None,297.49,0,0,90,3024
None,296.8,0,0,75,2758
None,295.82,0,0,75,1956
None,295.22,0,0,1,1209
None,294.35,0,0,1,634
None,294.09,0,0,1,462
None,293.36,0,0,1,348
None,292.95,0,0,1,426
None,292.49,0,0,1,938
None,291.75,0,0,1,3112
None,290.88,0,0,1,5778
None,290.95,0,0,1,6557
None,290.95,0,0,1,6557
None,291.35,0,0,75,5490
None,292.08,0,0,75,4982
None,293.02,0,0,1,4951
None,294.44,0,0,75,5167
None,295.3,0,0,1,5083
None,296.29,0,0,75,4942
None,296.51,0,0,1,5025
None,297.22,0,0,40,5768
None,297.51,0,0,40,6511
None,298.08,0,0,90,5997
None,297.58,0,0,75,4592
None,297.51,0,0,75,3823
None,297.23,0,0,1,3385
None,295.8,0,0,75,3446
None,294.08,0,0,75,2583
None,293.15,0,0,1,1455
None,292.44,0,0,1,805
None,291.65,0,0,1,471
None,291.02,0,0,1,364
None,290.3,0,0,1,384
None,289.82,0,0,1,876
None,289.22,0,0,1,3056
None,288.95,0,0,1,5460
None,289.22,0,0,1,6222
None,289.95,0,0,1,5604
None,291.57,0,0,1,5053
None,293.55,0,0,75,4765
None,294.77,0,0,1,5128
None,296.09,0,0,1,5225
None,297.15,0,0,1,5104
None,298.15,0,0,1,5351
None,299.15,0,0,1,5843
None,299.62,0,0,1,6010
None,299.48,0,0,75,5120
None,299.72,0,0,75,4676
None,299.58,0,0,75,3976
None,298.75,0,0,75,3535
None,296.51,0,0,75,3473
None,294.82,0,0,1,3529
None,292.65,0,0,1,3654
None,291.87,0,0,1,1540
None,290.58,0,0,1,872
None,290.01,0,0,1,629
None,289.22,0,0,1,407
None,288.73,0,0,1,513
None,288.36,0,0,1,966
None,288.36,0,0,1,966
None,288.36,0,0,1,966
None,287.87,0,0,90,1495
None,287.87,0,0,90,1495
None,287.87,0,0,90,1495
None,288.86,0,0,1,2474
None,288.86,0,0,1,2474
None,291.28,0,0,1,3353
None,293.72,0,0,1,4065
None,296.08,0,0,1,4318
None,297.79,0,0,1,4621
None,298.48,0,0,40,5018
None,299.08,0,0,1,4560
None,299.29,0,0,1,4620
None,299.68,0,0,1,4417
None,300.15,0,0,1,4372
None,300.44,0,0,40,4510
None,300.15,0,0,75,3945
None,299.35,0,0,75,3660
None,298.55,0,0,90,3362
None,297.35,0,0,75,3504
None,295.42,0,0,1,3572
None,294.3,0,0,40,2484
None,293.15,0,0,40,1515
None,292.15,0,0,1,1016
None,291.65,0,0,1,684
None,291.42,0,0,1,409
None,291.08,0,0,1,373
None,290.55,0,0,1,614
None,290.22,0,0,1,1091
None,290.62,0,0,1,1499
None,290.62,0,0,1,1499
None,290.62,0,0,1,1499
None,292.79,0,0,1,2362
None,294.51,0,0,40,3560
None,295.36,0,0,1,4187
None,296.08,0,0,75,4186
None,296.81,0,0,75,4302
None,296.81,0,0,75,4302
None,297.35,0,0,75,4235
None,297.35,0,0,75,4235
None,297.65,0,0,75,4317
None,297.82,0,0,1,4313
None,298.94,0,0,1,4256
None,299.36,0,0,75,4118
None,299.51,0,0,75,4022
None,298.82,0,0,75,3438
None,298.02,0,0,90,3187
None,296.76,0,0,90,2556
None,295.55,0,0,75,1962
None,294.82,0,0,40,1209
None,294.02,0,0,40,652
None,293.29,0,0,1,422
None,292.49,0,0,1,331
None,291.69,0,0,1,406
None,291.42,0,0,1,902
None,291.15,0,0,1,2982
None,291.44,0,0,40,5588
None,292.14,0,0,1,6146
None,293.22,0,0,1,5383
None,293.22,0,0,1,5383
None,294.07,0,0,90,4654
None,294.07,0,0,90,4654
None,295.37,0,0,75,4310
None,296.29,0,0,1,4530
None,297.21,0,0,75,4748
None,299,0,0,75,4673
None,299.55,0,0,75,4877
None,300.22,0,0,1,5605
None,300.22,0,0,75,6232
None,299.82,0,0,75,5772
None,300.01,0,0,75,4086
None,299.15,0,0,75,3288
None,298.22,0,0,75,2944
None,297.29,0,0,75,2559
None,296.37,0,0,1,1974
None,296.01,0,0,1,1136
None,296.01,0,0,1,1136
None,295.22,0,0,1,624
None,295.22,0,0,1,624
None,295.02,0,0,40,417
None,294.02,0,0,90,297
None,294.02,0,0,90,297
None,294.02,0,0,90,297
None,292.35,0,0,90,353
None,292.35,0,0,90,353
None,292.35,0,0,90,353
None,292.35,0,0,90,353
None,291.55,0,0,90,887
None,291.55,0,0,90,887
None,291.55,0,0,90,887
None,291.08,0,0,90,2973
None,291.08,0,0,90,2973
None,290.95,0,0,90,5381
None,290.95,0,0,90,5381
None,290.79,0,0,90,6350
None,290.79,0,0,90,6350
None,290.94,0,0,90,5756
None,291.15,0,0,90,4872
None,292.07,0,0,90,4452
None,292.58,0,0,90,4713
None,293.58,0,0,90,5083
None,293.55,0,0,75,4849
None,293.88,0,0,90,4905
None,293.88,0,0,90,4905
None,293.79,0,0,90,5875
None,294.35,0,0,90,6765
None,294.35,0,0,90,6765
None,294.3,0,0,75,6054
None,294.5,0,0,90,4473
None,294.53,0,0,90,3316
None,294.08,0,0,75,2910
None,294.08,0,0,75,2910
None,293.75,0,0,90,2674
None,293.48,0,0,40,2083
None,293.43,0,0,40,1161
None,293.01,0,0,40,678
None,292.55,0,0,90,411
None,292.58,0,0,90,313
None,292.15,0,0,90,414
None,292.15,0,0,90,898
None,291.99,0,0,75,3151
None,291.79,0,0,90,5883
None,292.01,0,0,90,6414
None,292.58,0,0,90,5717
None,292.86,0,0,90,5134
None,293.48,0,0,75,4614
None,294.48,0,0,75,4964
None,295.36,0,0,75,5102
None,296.35,0,0,75,4901
None,296.93,0,0,90,5036
None,297.81,0,0,75,5867
None,298.62,0,0,75,6666
None,299.08,0,0,75,6095
None,299.15,0,0,75,4563
None,299.29,0,0,1,3497
None,298.94,0,0,1,3126
None,298.09,0,0,1,3116
None,295.44,0,0,5,2292
None,294.3,0,0,1,1339
None,293.72,0,0,1,778
None,293.36,0,0,1,457
None,292.65,0,0,1,309
None,292.16,0,0,1,365
None,291.37,0,0,1,921
None,290.8,0,0,1,3121
None,290.8,0,0,1,3121
None,290.51,0,0,1,5691
None,290.51,0,0,1,5691
None,291.75,0,0,20,6264
None,294.15,0,0,1,5683
None,296.53,0,0,1,4983
None,298.57,0,0,5,4678
None,299.82,0,0,1,4866
None,299.85,0,0,1,5109
None,301.44,0,0,40,5011
None,301.88,0,0,75,5300
None,302.15,0,0,40,5945
None,302.01,0,0,75,6568
None,302.36,0,0,1,5930
None,302.61,0,0,40,4668
None,302.61,0,0,1,3794
None,301.82,0,0,40,3127
None,300.55,0,0,1,2908
None,299.65,0,0,40,2190
None,298.49,0,0,1,1475
None,298.15,0,0,1,841
None,297.62,0,0,1,510
None,297.3,0,0,1,385
None,296.87,0,0,1,453
None,296.65,0,0,1,984
None,296.72,0,0,1,2909
None,296.69,0,0,1,5427
None,297.08,0,0,1,6051
None,298.21,0,0,75,5204
None,300.15,0,0,75,4842
None,301.84,0,0,1,4626
None,303.48,0,0,75,5114
None,305.01,0,0,1,5222
None,306.22,0,0,1,5236
None,307.69,0,0,1,5319
None,308.43,0,0,1,5903
None,309.29,0,0,40,5902
None,309.08,0,0,40,5314
None,308.87,0,0,40,4798
None,307.68,0,0,40,3705
None,306.29,0,0,75,3340
None,305.15,0,0,1,3247
None,304.08,0,0,1,2781
None,303.55,0,0,1,2465
None,302.87,0,0,1,1423
None,302.58,0,0,1,869
None,302.55,0,0,1,617
None,302.29,0,0,40,429
None,302.29,0,0,40,429
None,301.29,0,0,1,429
None,300.48,0,0,1,822
None,300.08,0,0,1,1489
None,299.92,0,0,75,2048
None,299.62,0,0,1,2840
None,299.61,0,0,75,3627
None,300.07,0,0,40,3922
None,300.43,0,0,75,4253
None,301.55,0,0,75,4776
None,302.57,0,0,75,4675
None,302.88,0,0,75,4533
None,303.08,0,0,75,4425
None,302.3,0,0,90,4707
None,301.44,0,0,90,4469
None,300.82,0,0,90,3871
None,300.68,0,0,90,3247
None,299.88,0,0,90,2936
None,299.48,0,0,90,2700
None,298.48,0,0,75,2760
None,297.62,0,0,40,2017
None,297.15,0,0,1,1314
None,296.65,0,0,1,848
None,296.15,0,0,1,703
None,295.62,0,0,1,419
None,295.62,0,0,1,419
None,295.36,0,0,40,372
None,295.36,0,0,40,372
None,294.61,0,0,75,529
None,294.61,0,0,75,529
None,294.44,0,0,75,979
None,294.44,0,0,75,979
None,294.15,0,0,90,1237
None,294.21,0,0,90,1682
None,294.21,0,0,90,1682
None,294.02,0,0,90,2495
None,294.02,0,0,90,2495
None,294.02,0,0,90,2495
None,293.86,0,0,90,2924
None,293.86,0,0,90,2924
None,293.21,0,0,90,3323
None,293.21,0,0,90,3323
None,293.21,0,0,90,3323
None,292.15,0,0,90,3696
None,292.15,0,0,90,3696
None,292.15,0,0,90,3696
None,290.87,0,0,90,4084
None,290.87,0,0,90,4084
None,292.41,0,0,90,4187
